"Date","Open","High","Low","Close","Volume","ticker","name"
"1986-08-20 00:00:00-04:00","6.388502795445292","6.388502795445292","6.2632380347502865","6.346747875213623","500000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-21 00:00:00-04:00","6.346747114168887","6.388502029393683","6.304992198944092","6.304992198944092","353200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-22 00:00:00-04:00","6.346745376586915","6.388500280380249","6.263235569000244","6.263235569000244","286000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-25 00:00:00-04:00","6.346745748777647","6.346745748777647","6.096216311325898","6.1797261238098145","766400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-26 00:00:00-04:00","6.13797085762024","6.263235569000244","6.13797085762024","6.263235569000244","408800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-27 00:00:00-04:00","6.263236711489274","6.263236711489274","6.137971977259489","6.221481800079346","686400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-28 00:00:00-04:00","6.221483149496065","6.221483149496065","6.0962183880968155","6.137973308563232","286000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-08-29 00:00:00-04:00","6.096214771270752","6.179724562658023","6.054459875577117","6.096214771270752","1128800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-02 00:00:00-04:00","6.137972259521484","6.137972259521484","5.803932952880859","5.8456878662109375","916800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-03 00:00:00-04:00","5.8456887065113845","5.970953464508057","5.80393378717916","5.970953464508057","684400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-04 00:00:00-04:00","6.012707243029703","6.221481800079346","5.929197420209846","6.221481800079346","576800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-05 00:00:00-04:00","6.221478829781215","6.304988612731298","6.012704372406006","6.012704372406006","961600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-08 00:00:00-04:00","6.0962173461914055","6.0962173461914055","5.762178039550781","5.8456878662109375","1793200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-09 00:00:00-04:00","5.803932856822359","5.845687769461369","5.67866811890533","5.76217794418335","388000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-10 00:00:00-04:00","5.7621763944625854","5.7621763944625854","5.678666591644287","5.678666591644287","802400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-11 00:00:00-04:00","5.720424257864164","5.720424257864164","5.177610277190922","5.30287504196167","6240000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-12 00:00:00-04:00","5.261118193141749","5.302873099436525","5.05234366166787","5.0940985679626465","2066800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-15 00:00:00-04:00","5.0940985679626465","5.177608380552198","4.968833849078319","5.0940985679626465","1746800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-16 00:00:00-04:00","5.05234325232626","5.094098155238047","4.885323640679111","4.9688334465026855","1547200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-17 00:00:00-04:00","5.010588532787258","5.010588532787258","4.718304201708001","4.927078723907471","997600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-18 00:00:00-04:00","4.927079772949218","5.8456878662109375","4.927079772949218","5.8456878662109375","833200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-19 00:00:00-04:00","5.845688450945555","5.845688450945555","5.469894193384769","5.720423698425293","928000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-22 00:00:00-04:00","5.720421493053436","5.803931295871735","5.595156788825989","5.678666591644287","464000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-23 00:00:00-04:00","5.720422730301365","5.720422730301365","5.386383446780118","5.511648178100586","436400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-24 00:00:00-04:00","5.51164698600769","5.720421493053436","5.428137183189392","5.678666591644287","649600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-25 00:00:00-04:00","5.678665189814747","5.678665189814747","5.55340051651001","5.55340051651001","305600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-26 00:00:00-04:00","5.55340051651001","5.636910298713167","5.5116456254084305","5.55340051651001","278400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-29 00:00:00-04:00","5.5951579989808975","5.5951579989808975","5.386383446780118","5.511648178100586","724800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-30 00:00:00-04:00","5.469894193384769","5.845688450945555","5.469894193384769","5.720423698425293","773200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-01 00:00:00-04:00","5.8039335334388005","5.845688450945555","5.720423698425293","5.720423698425293","668400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-02 00:00:00-04:00","5.720423698425293","5.762178615932046","5.720423698425293","5.720423698425293","592000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-03 00:00:00-04:00","5.762180691334738","5.762180691334738","5.511651096059315","5.595160961151123","228000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-06 00:00:00-04:00","5.6786677325213395","5.6786677325213395","5.553403003127486","5.636912822723389","467600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-07 00:00:00-04:00","5.595157912925437","5.6786677325213395","5.595157912925437","5.636912822723389","176000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-08 00:00:00-04:00","5.67866811890533","5.76217794418335","5.63691320626632","5.76217794418335","558800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-09 00:00:00-04:00","5.762177552117241","5.762177552117241","5.595157912925437","5.636912822723389","243200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-10 00:00:00-04:00","5.636910298713167","5.636910298713167","5.5116456254084305","5.55340051651001","238400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-13 00:00:00-04:00","5.595156603081281","5.595156603081281","5.386382102966309","5.386382102966309","362800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-14 00:00:00-04:00","5.386382281780243","5.7621763944625854","5.386382281780243","5.678666591644287","612000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-15 00:00:00-04:00","5.720423126220703","5.887442779541015","5.678668212890624","5.8456878662109375","606800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-16 00:00:00-04:00","5.845685176712146","5.887440070831518","5.803930282592773","5.803930282592773","269200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-17 00:00:00-04:00","5.845686197280884","5.845686197280884","5.636911690235138","5.678666591644287","216000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-20 00:00:00-04:00","5.636910298713167","5.678665189814747","5.386380952103694","5.55340051651001","595200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-21 00:00:00-04:00","5.553405699839119","5.553405699839119","5.469895839691162","5.469895839691162","327200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-22 00:00:00-04:00","5.553403088540741","5.553403088540741","5.46989326766043","5.511648178100586","396000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-23 00:00:00-04:00","5.553401558354215","5.553401558354215","5.511646659419221","5.532524108886719","1358400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-24 00:00:00-04:00","5.55340051651001","5.595155407611588","5.5116456254084305","5.55340051651001","809600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-27 00:00:00-05:00","5.595155407611588","5.595155407611588","5.5116456254084305","5.55340051651001","305200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-28 00:00:00-05:00","5.51164698600769","5.678666591644287","5.51164698600769","5.678666591644287","329200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-29 00:00:00-05:00","5.678667847539338","6.0127071326887105","5.678667847539338","5.929197311401367","835600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-30 00:00:00-05:00","5.929198626814218","6.13797322634993","5.887443706907075","6.0544633865356445","973200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-31 00:00:00-05:00","6.054459263881048","6.054459263881048","5.929194589455923","6.012704372406006","632400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-03 00:00:00-05:00","5.929194589455923","6.054459263881048","5.929194589455923","6.012704372406006","408800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-04 00:00:00-05:00","5.970953464508057","6.054463303172505","5.970953464508057","5.970953464508057","283200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-05 00:00:00-05:00","6.0127071326887105","6.0127071326887105","5.929197311401367","5.929197311401367","231200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-06 00:00:00-05:00","5.929197020564519","5.9709519291600435","5.7204224775868955","5.887442111968994","434000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-07 00:00:00-05:00","5.88744220530011","5.970952023815006","5.845687296042663","5.866564750671387","517200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-10 00:00:00-05:00","5.887442779541015","5.887442779541015","5.762178039550781","5.8456878662109375","503200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-11 00:00:00-05:00","5.887443625843608","5.970953464508057","5.80393378717916","5.970953464508057","142000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-12 00:00:00-05:00","5.97095241613089","6.033584784132263","5.9291975041299745","5.991829872131348","669600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-13 00:00:00-05:00","5.970955354064258","6.012710286610162","5.595160961151123","5.595160961151123","578800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-14 00:00:00-05:00","5.5534060286052185","5.636915893697027","5.469896163513411","5.595160961151123","806000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-17 00:00:00-05:00","5.595160961151123","5.636915893697027","5.511651096059315","5.595160961151123","734400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-18 00:00:00-05:00","5.636912909421054","5.636912909421054","5.46989326766043","5.511648178100586","605600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-19 00:00:00-05:00","5.55340051651001","5.595155407611588","5.469890734306851","5.55340051651001","495600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-20 00:00:00-05:00","5.55340188741684","5.678666591644287","5.55340188741684","5.678666591644287","828400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-21 00:00:00-05:00","5.7204239485147115","6.012708383840281","5.678669029182488","5.970953464508057","666800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-24 00:00:00-05:00","5.887440292802576","6.179724562658023","5.887440292802576","6.096214771270752","715600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-25 00:00:00-05:00","6.012704372406006","6.09621415535609","5.9709494809309644","6.012704372406006","424000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-26 00:00:00-05:00","5.9709535467213595","6.0544633865356445","5.9709535467213595","6.0544633865356445","171600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-28 00:00:00-05:00","6.054459263881048","6.054459263881048","5.929194589455923","6.012704372406006","236000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-01 00:00:00-05:00","6.0127071326887105","6.054462043332382","5.8874424007576955","5.929197311401367","596000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-02 00:00:00-05:00","5.970953464508057","5.9918309241741685","5.90832108550972","5.970953464508057","845600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-03 00:00:00-05:00","5.929198626814218","6.0544633865356445","5.929198626814218","6.0544633865356445","1016800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-04 00:00:00-05:00","6.012708383840281","6.137973141836953","5.887443625843608","5.970953464508057","643200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-05 00:00:00-05:00","5.929198285959062","5.970953203465816","5.678668780918539","5.720423698425293","636400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-08 00:00:00-05:00","5.678666591644287","5.7621763944625854","5.55340188741684","5.678666591644287","712000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-09 00:00:00-05:00","5.636912822723389","5.72042264231929","5.636912822723389","5.636912822723389","302400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-10 00:00:00-05:00","5.67867082624293","5.67867082624293","5.5534060286052185","5.595160961151123","341200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-11 00:00:00-05:00","5.636911503104276","5.636911503104276","5.302872302920319","5.386382102966309","1172000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-12 00:00:00-05:00","5.469891903012297","5.469891903012297","5.386382102966309","5.386382102966309","332000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-15 00:00:00-05:00","5.386383730432262","5.76217794418335","5.344628817793252","5.76217794418335","768400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-16 00:00:00-05:00","5.720420494354029","5.803930282592773","5.720420494354029","5.803930282592773","770000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-17 00:00:00-05:00","5.803931295871735","5.845686197280884","5.678666591644287","5.678666591644287","345200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-18 00:00:00-05:00","5.6786677325213395","5.762177552117241","5.553403003127486","5.636912822723389","349200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-19 00:00:00-05:00","5.636915893697027","5.67867082624293","5.595160961151123","5.595160961151123","883600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-22 00:00:00-05:00","5.636911690235138","5.7621763944625854","5.595156788825989","5.678666591644287","371600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-23 00:00:00-05:00","5.720425758788834","5.762180691334738","5.5534060286052185","5.595160961151123","282800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-24 00:00:00-05:00","5.595155407611588","5.595155407611588","5.55340051651001","5.55340051651001","189200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-26 00:00:00-05:00","5.5534060286052185","5.595160961151123","5.511651096059315","5.595160961151123","180000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-29 00:00:00-05:00","5.5534060286052185","5.595160961151123","5.428141230967507","5.595160961151123","462000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-30 00:00:00-05:00","5.553405699839119","5.595160629913098","5.428140909617184","5.469895839691162","485200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-31 00:00:00-05:00","5.53252823480213","5.595160629913098","5.469895839691162","5.469895839691162","378400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-02 00:00:00-05:00","5.469892991169562","5.595157716158178","5.428138082840023","5.574280261993408","363600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-05 00:00:00-05:00","5.595156022947129","6.137969666964388","5.595156022947129","6.096214771270752","1222000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-06 00:00:00-05:00","6.096216953976054","6.096216953976054","5.8874424007576955","5.929197311401367","1120000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-07 00:00:00-05:00","6.012706146240235","6.263235569000244","6.012706146240235","6.263235569000244","976800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-08 00:00:00-05:00","6.263235153690461","6.513764559838079","6.221480252665858","6.472009658813477","1178800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-09 00:00:00-05:00","6.472012324210924","6.597277078873072","6.430257405990209","6.513767242431641","659600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-12 00:00:00-05:00","6.472011859843273","6.513766775068069","6.304992198944092","6.304992198944092","1713600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-13 00:00:00-05:00","6.304992198944092","6.304992198944092","6.13797253804491","6.304992198944092","1000000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-14 00:00:00-05:00","6.3049904727935795","6.346745376586915","6.179725761413574","6.263235569000244","1237600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-15 00:00:00-05:00","6.221483066164214","6.263237986071356","5.9709535467213595","6.0544633865356445","2141600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-16 00:00:00-05:00","6.054462043332382","6.054462043332382","5.8874424007576955","5.929197311401367","722400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-19 00:00:00-05:00","5.929195188496211","6.137969666964388","5.929195188496211","6.096214771270752","1030000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-20 00:00:00-05:00","6.137971977259489","6.263236711489274","6.09621706584956","6.221481800079346","895200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-21 00:00:00-05:00","6.137969666964388","6.179724562658023","6.012704979883481","6.096214771270752","923200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-22 00:00:00-05:00","6.13797085762024","6.263235569000244","6.0962159538269045","6.263235569000244","372800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-23 00:00:00-05:00","6.263237283719296","6.597276605517659","6.179727453269706","6.304992198944092","1741600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-26 00:00:00-05:00","6.346745748777647","6.346745748777647","6.1379712175678565","6.1797261238098145","456800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-27 00:00:00-05:00","6.179725351641255","6.472009658813477","6.179725351641255","6.472009658813477","666400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-28 00:00:00-05:00","6.472010357574846","6.63902997970581","6.3885005465093645","6.6390299797058105","937200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-29 00:00:00-05:00","6.680784163936492","6.7225390649610945","6.430254757788873","6.472009658813477","712000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-30 00:00:00-05:00","6.513763991966124","6.513763991966124","6.304989505044134","6.492886543273926","445200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-02 00:00:00-05:00","6.513764559838079","6.555519460862683","6.430254757788873","6.472009658813477","483600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-03 00:00:00-05:00","6.472011859843273","6.472011859843273","6.304992198944092","6.304992198944092","739200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-04 00:00:00-05:00","6.346747569548778","6.555522160652356","6.304992651328062","6.513767242431641","1103600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-05 00:00:00-05:00","6.513769582736712","6.80605411529541","6.4720146495140405","6.80605411529541","904000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-06 00:00:00-05:00","6.764298025969487","6.84780787814195","6.55552339553833","6.55552339553833","1008800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-09 00:00:00-05:00","6.597272268307755","6.597272268307755","6.346742941663156","6.388497829437256","663200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-10 00:00:00-05:00","6.472007604985455","6.472007604985455","6.346742941663156","6.388497829437256","423600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-11 00:00:00-05:00","6.430258617279636","6.639033247710793","6.430258617279636","6.55552339553833","394000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-12 00:00:00-05:00","6.5972763991650245","7.098335366190216","6.555521485246259","6.764296054840088","1348800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-13 00:00:00-05:00","6.7642956768594145","6.88956041161607","6.5972760305172065","6.847805500030518","1257600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-17 00:00:00-05:00","6.889559489030104","7.098334019000713","6.847804583035982","7.056579113006592","1275200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-18 00:00:00-05:00","7.098335742950439","7.3071103236254515","7.014825910680433","7.0983357429504395","1346000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-19 00:00:00-05:00","7.098336384214204","7.265356063842773","7.098336384214204","7.265356063842773","432800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-20 00:00:00-05:00","7.181842627552892","7.307107324545094","7.181842627552892","7.223597526550293","350000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-23 00:00:00-05:00","7.223597793467887","7.265352694008163","7.140087992387333","7.160965442657471","479200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-24 00:00:00-05:00","7.14008980019148","7.181844711303711","7.098334889079249","7.181844711303711","934800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-25 00:00:00-05:00","7.181847803273431","7.3488675196286275","7.140092874184632","7.3279900550842285","831600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-26 00:00:00-05:00","7.348861651713621","7.557636130455486","7.348861651713621","7.47412633895874","720000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-27 00:00:00-05:00","7.411496733541542","7.474129100303865","7.307109455604337","7.390619277954102","314000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-02 00:00:00-05:00","7.390620823564201","7.390620823564201","7.181846224028488","7.265356063842773","560400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-03 00:00:00-05:00","7.223597526550293","7.265352425547693","7.140087728555492","7.223597526550293","411200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-04 00:00:00-05:00","7.140091098194391","7.43237552911463","7.140091098194391","7.411498069763184","508000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-05 00:00:00-05:00","7.432371443210367","7.557636130455486","7.3906165474619945","7.47412633895874","684400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-06 00:00:00-05:00","7.47412633895874","7.641145921952232","7.432371443210367","7.47412633895874","741200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-09 00:00:00-05:00","7.474129869696799","7.515884785169965","7.369742581013883","7.432374954223633","481600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-10 00:00:00-05:00","7.432375044292874","7.557639792230394","7.432375044292874","7.515884876251221","206000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-11 00:00:00-05:00","7.515888526791432","7.682908271831241","7.515888526791432","7.641153335571289","837600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-12 00:00:00-05:00","7.64115019421001","7.64115019421001","7.51588543692788","7.599395275115967","597600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-13 00:00:00-05:00","7.599397983747659","8.434496663280369","7.599397983747659","8.100457191467285","3545200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-16 00:00:00-05:00","8.142207145690918","8.183962054130358","8.100452237251476","8.142207145690918","504000","COST","Costco Wholesale Corporation (COST) Historical Data"
